,xAxisValues (Unix timestamp),Cross border electricity trading (MW),Nuclear (MW),Hydro Run-of-River (MW),Hydro water reservoir (MW),Hydro pumped storage (MW),Wind onshore (MW),Solar (MW),Load (MW),Residual load (MW),Renewable share of generation (%),Renewable share of load (%),Day Ahead Auction (EUR/MWh)
962,2021-02-10 01:00:00,2706.2,2921.1,1692.1,791.9,47.6,16.1,0.0,7841.7,7825.6,45.7,31.9,50.15
963,2021-02-10 02:00:00,2820.3,2921.8,1926.1,752.7,44.6,14.3,0.0,8020.0,8005.7,47.6,33.6,48.94
964,2021-02-10 03:00:00,2688.9,2922.2,1959.9,606.0,39.0,14.5,0.0,7957.4,7942.9,46.6,32.4,48.48
965,2021-02-10 04:00:00,2733.6,2917.1,1867.7,922.4,68.6,25.5,0.0,8019.8,7994.3,48.5,35.1,51.47
966,2021-02-10 05:00:00,1960.3,2916.3,2041.9,2223.7,266.2,29.6,0.0,8120.2,8090.6,57.4,52.9,60.9
967,2021-02-10 06:00:00,-2481.1,2917.4,2152.2,4411.2,1474.2,25.9,0.0,8297.8,8271.9,60.0,79.4,74.05
968,2021-02-10 07:00:00,-2756.1,2919.2,2644.7,4982.7,1609.3,24.3,0.0,8787.1,8762.7,62.8,87.1,82.45
969,2021-02-10 08:00:00,-2770.9,2920.7,2663.9,4925.6,1683.7,20.1,0.0,9249.0,9228.9,62.3,82.3,81.04
970,2021-02-10 09:00:00,-2776.6,2922.1,2658.1,4597.6,1757.8,26.4,0.4,9334.1,9307.3,60.9,78.0,79.52
971,2021-02-10 10:00:00,-2622.3,2923.1,2477.4,4871.4,1675.6,26.6,10.8,9453.6,9416.3,61.6,78.1,77.78
972,2021-02-10 11:00:00,-2415.0,2925.0,2317.9,4755.2,1577.2,25.8,22.4,9543.8,9495.6,61.3,74.6,75.67
973,2021-02-10 12:00:00,-2245.3,2923.3,2235.9,4741.4,1509.5,19.1,34.5,9257.7,9204.1,61.3,75.9,74.74
974,2021-02-10 13:00:00,-2066.6,2924.5,2299.7,4790.4,1365.9,15.3,23.4,9174.6,9135.9,62.4,77.7,71.52
975,2021-02-10 14:00:00,-1971.6,2922.8,2284.1,4741.8,1265.1,20.3,23.8,9044.9,9000.9,62.8,78.2,72.02
976,2021-02-10 15:00:00,-2360.0,2924.2,2334.1,4854.3,1450.2,16.6,8.2,8919.4,8894.5,62.2,80.9,73.3
977,2021-02-10 16:00:00,-3328.8,2926.4,2454.2,5240.9,1764.8,14.7,0.4,8961.8,8946.7,62.2,86.0,80.39
978,2021-02-10 17:00:00,-3176.1,2926.9,2683.9,5222.7,1797.1,13.2,0.0,9113.7,9100.5,62.6,86.9,82.45
979,2021-02-10 18:00:00,-3401.9,2927.7,2520.1,5193.4,1760.4,14.3,0.0,9386.7,9372.4,62.2,82.3,77.42
980,2021-02-10 19:00:00,-2261.6,2929.3,2098.6,4876.2,1329.6,15.4,0.0,9081.8,9066.4,62.1,77.0,68.31
981,2021-02-10 20:00:00,-431.1,2932.8,2095.2,3625.8,703.8,14.9,0.0,8593.4,8578.5,61.2,66.7,62.59
982,2021-02-10 21:00:00,908.7,2936.1,2103.0,2604.5,429.4,13.9,0.0,8155.2,8141.3,58.4,57.9,60.36
983,2021-02-10 22:00:00,1238.5,2936.2,2102.6,1708.9,369.1,14.1,0.0,8107.3,8093.2,53.6,47.2,58.66
984,2021-02-10 23:00:00,1748.8,2934.2,1906.7,1424.7,291.6,13.1,0.0,7968.2,7955.1,50.9,42.0,56.59
985,2021-02-11 00:00:00,2331.7,2934.5,1840.8,836.0,188.8,11.2,0.0,7932.9,7921.7,46.3,33.9,54.59
986,2021-02-11 01:00:00,2413.3,2934.7,1880.5,1507.6,148.6,11.3,0.0,8147.6,8136.3,52.4,41.7,54.07
987,2021-02-11 02:00:00,2589.1,2934.3,1864.0,793.6,144.5,12.2,0.0,8139.2,8127.0,46.4,32.8,53.66
988,2021-02-11 03:00:00,2530.3,2934.5,1910.5,1242.9,155.5,11.7,0.0,8152.2,8140.5,50.6,38.8,54.56
989,2021-02-11 04:00:00,2305.4,2933.7,1986.8,1465.8,199.4,12.0,0.0,8065.6,8053.6,52.5,43.0,57.23
990,2021-02-11 05:00:00,-429.9,2932.2,2169.1,4240.4,841.4,10.5,0.0,7821.4,7810.9,63.0,82.1,68.84
991,2021-02-11 06:00:00,-1910.7,2932.7,2381.4,5042.2,1316.4,10.5,0.0,8410.8,8400.4,63.6,88.4,89.82
992,2021-02-11 07:00:00,-2372.2,2933.8,2627.3,5135.5,1663.8,10.9,4.9,9238.9,9223.1,62.9,84.2,105.83
993,2021-02-11 08:00:00,-2617.1,2933.2,2538.4,5260.5,1664.6,10.4,54.2,9733.9,9669.4,63.1,80.8,103.61
994,2021-02-11 09:00:00,-1695.1,2933.7,2292.7,5131.9,1299.3,9.7,182.9,9967.5,9775.0,64.3,76.4,96.91
995,2021-02-11 10:00:00,-1297.7,2940.1,2139.4,5108.7,1132.4,9.4,289.4,9988.4,9689.7,65.0,75.6,91.74
996,2021-02-11 11:00:00,-997.7,2939.0,2103.0,4494.0,1038.4,8.6,264.5,9852.0,9578.9,63.3,69.7,83.95
997,2021-02-11 12:00:00,-161.5,2927.4,2101.2,4051.6,790.6,9.1,232.2,9544.0,9302.7,63.2,67.0,83.28
998,2021-02-11 13:00:00,135.6,2928.6,2073.4,3826.2,603.2,10.6,221.1,9595.9,9364.1,63.5,63.9,81.29
