,xAxisValues (Unix timestamp),Cross border electricity trading (MW),Nuclear (MW),Hydro Run-of-River (MW),Hydro water reservoir (MW),Hydro pumped storage (MW),Wind onshore (MW),Solar (MW),Load (MW),Residual load (MW),Renewable share of generation (%),Renewable share of load (%),Day Ahead Auction (CH) (EUR/MWh)
7310,2022-11-01 13:00:00,2640.7,2943.0,1499.4,455.3,94.6,6.9,1022.5,8730.4,7700.9,49.6,34.2,138.05
7311,2022-11-01 14:00:00,2299.1,2944.3,1593.9,682.0,105.2,6.7,572.0,8136.3,7557.6,48.3,35.1,140.03
7312,2022-11-01 15:00:00,1770.5,2946.8,1595.5,1064.2,187.5,9.0,168.9,7775.4,7597.5,47.5,36.5,147.81
7313,2022-11-01 16:00:00,836.5,2947.8,1537.1,1948.6,409.4,20.0,0.0,7617.9,7597.9,51.1,46.0,159.06
7314,2022-11-01 17:00:00,-89.5,2949.7,2340.5,2074.1,521.8,29.6,0.0,7692.1,7662.4,56.1,57.8,156.0
7315,2022-11-01 18:00:00,-445.8,2952.7,2370.1,1461.9,558.8,28.9,0.0,7481.7,7452.8,52.4,51.6,153.3
7316,2022-11-01 19:00:00,1052.6,2952.9,1878.9,745.5,315.9,27.8,0.0,7114.9,7087.1,44.8,37.3,139.81
7317,2022-11-01 20:00:00,1001.1,2955.7,1382.6,675.8,243.2,34.9,0.0,7122.8,7087.9,39.6,29.4,131.51
7318,2022-11-01 21:00:00,1411.1,2958.3,1300.3,641.6,401.5,41.5,0.0,6765.9,6724.5,37.1,29.3,140.05
7319,2022-11-01 22:00:00,2012.8,2959.7,1228.7,483.4,65.4,35.5,0.0,7070.9,7035.5,36.6,24.7,137.05
7320,2022-11-01 23:00:00,1942.0,2962.3,1312.3,238.1,61.9,22.0,0.0,7136.4,7114.4,34.2,22.0,76.23
7321,2022-11-02 00:00:00,2527.1,2961.6,1244.9,225.7,24.4,24.1,0.0,6665.5,6641.3,33.4,22.4,92.12
7322,2022-11-02 01:00:00,2655.6,2962.6,1306.3,209.6,9.3,20.4,0.0,7257.4,7236.9,34.1,21.2,76.11
7323,2022-11-02 02:00:00,2619.8,2961.3,1359.2,180.6,24.2,15.6,0.0,7359.9,7344.3,34.3,21.1,71.89
7324,2022-11-02 03:00:00,2601.3,2961.7,1360.4,205.5,25.6,21.1,0.0,7298.9,7277.8,34.7,21.7,76.25
7325,2022-11-02 04:00:00,2040.7,2959.3,1338.4,375.3,56.5,21.5,0.0,7217.9,7196.4,36.5,24.0,98.86
7326,2022-11-02 05:00:00,1635.0,2959.1,1373.8,506.0,240.9,28.9,0.0,6989.3,6960.4,37.4,27.3,119.95
7327,2022-11-02 06:00:00,319.6,2955.2,2302.5,788.4,915.7,25.6,0.0,7118.0,7092.5,44.6,43.8,139.57
7328,2022-11-02 07:00:00,183.6,2940.2,2310.1,1363.1,958.0,19.6,14.8,7338.8,7304.3,48.7,50.5,137.64
7329,2022-11-02 08:00:00,659.5,2939.1,2206.7,872.0,681.2,12.0,104.8,7667.0,7550.2,46.9,41.7,130.1
7330,2022-11-02 09:00:00,1350.2,2942.5,1609.5,717.2,518.0,4.8,448.5,7657.8,7204.5,44.5,36.3,127.19
7331,2022-11-02 10:00:00,2326.5,2953.8,1207.7,367.3,299.6,2.2,830.3,7852.5,7020.0,42.5,30.7,122.19
7332,2022-11-02 11:00:00,2686.7,2955.3,1218.5,364.9,171.1,2.1,1071.8,8090.0,7016.0,45.9,32.8,118.05
7333,2022-11-02 12:00:00,1923.0,2953.0,1289.6,517.0,132.6,3.1,1175.0,8302.0,7123.9,49.2,36.0,108.96
7334,2022-11-02 13:00:00,1725.3,2950.7,1280.1,503.9,201.2,3.1,930.9,7645.8,6711.8,46.3,35.5,117.2
7335,2022-11-02 14:00:00,998.9,2950.3,1274.9,758.6,538.1,2.6,551.6,7406.3,6852.0,42.6,34.9,143.84
7336,2022-11-02 15:00:00,547.0,2951.4,2185.1,952.6,1018.6,2.3,150.0,7250.1,7097.7,45.3,45.4,144.32
7337,2022-11-02 16:00:00,-884.2,2954.6,2304.7,1543.5,1503.6,1.7000000000000002,0.5,7359.4,7357.2,46.3,52.3,167.86
7338,2022-11-02 17:00:00,-1461.4,2957.9,2209.4,1818.2,1711.7,1.2,0.0,7786.1,7784.9,46.3,51.7,167.86
7339,2022-11-02 18:00:00,-1166.1,2961.9,2260.7,1422.3,1453.1,2.2,0.0,7919.9,7917.8,45.5,46.5,163.56
7340,2022-11-02 19:00:00,-271.6,2964.2,2137.4,857.7,930.9,3.8,0.0,7493.9,7490.1,43.5,40.0,142.56
7341,2022-11-02 20:00:00,1114.2,2966.8,1283.9,462.8,399.1,7.9,0.0,7066.5,7058.6,34.3,24.8,125.74
7342,2022-11-02 21:00:00,1849.0,2967.5,1282.9,576.2,157.3,10.7,0.0,6910.4,6899.7,37.4,27.1,124.72
7343,2022-11-02 22:00:00,2666.2,2971.7,1213.9,306.4,133.4,12.1,0.0,7318.9,7306.8,33.0,20.9,117.47
7344,2022-11-02 23:00:00,852.9,2972.1,1331.5,508.1,135.0,14.0,0.0,7719.2,7705.2,37.4,24.0,115.03
7345,2022-11-03 00:00:00,1122.4,2972.8,1297.6,266.9,153.0,16.3,0.0,6453.7,6437.4,33.6,24.5,108.06
7346,2022-11-03 01:00:00,1380.5,2973.9,1292.3,264.1,135.0,23.0,0.0,6377.0,6353.9,33.7,24.8,110.05
7347,2022-11-03 02:00:00,1244.3,2974.0,1320.4,303.6,134.6,30.0,0.0,6364.6,6334.5,34.7,26.0,106.79
7348,2022-11-03 03:00:00,908.2,2976.0,1349.1,271.4,96.6,40.6,0.0,6351.5,6310.9,35.1,26.2,102.32
7349,2022-11-03 04:00:00,1077.4,2973.1,1382.4,425.9,111.9,45.0,0.0,6054.9,6009.9,37.5,30.6,115.85
7350,2022-11-03 05:00:00,835.7,2973.3,1426.0,505.3,656.1,53.2,0.0,6339.4,6286.2,35.3,31.3,130.84
7351,2022-11-03 06:00:00,973.8,2972.2,2256.1,870.1,1044.3,53.4,0.0,6858.9,6805.5,44.2,46.4,130.7
7352,2022-11-03 07:00:00,694.6,2974.8,2260.7,992.2,1231.7,60.5,19.4,7581.6,7501.7,44.2,44.0,135.04
7353,2022-11-03 08:00:00,918.2,2973.3,1776.0,851.3,1067.4,57.5,98.2,7809.4,7653.7,40.8,35.6,137.05
7354,2022-11-03 09:00:00,1639.5,2980.2,1349.5,527.1,640.4,50.0,161.7,7750.0,7538.3,36.6,26.9,132.97
7355,2022-11-03 10:00:00,2006.7,2976.9,1280.3,470.0,504.0,50.3,170.4,7884.0,7663.2,36.2,25.0,134.02
7356,2022-11-03 11:00:00,890.2,2971.0,1305.6,363.8,922.4,48.2,129.7,8082.0,7904.1,32.2,22.9,126.43
7357,2022-11-03 12:00:00,813.0,2959.1,1258.3,417.1,1024.6,52.3,138.4,7689.5,7498.9,31.9,24.3,128.97
7358,2022-11-03 13:00:00,56.4,2965.1,1295.2,703.6,1266.1,42.5,162.2,7771.2,7566.5,34.2,28.4,125.45
7359,2022-11-03 14:00:00,-942.9,2963.0,1335.9,1639.0,1460.4,52.5,43.2,7678.4,7582.7,41.0,40.0,135.01
7360,2022-11-03 15:00:00,-739.4,2963.4,1839.7,1694.6,1375.0,62.3,4.6,7683.2,7616.3,45.4,46.9,140.69
7361,2022-11-03 16:00:00,-2069.7,2963.7,2393.4,2998.1,1752.9,57.7,0.0,7743.9,7686.2,53.6,70.4,154.72
7362,2022-11-03 17:00:00,-2222.3,2963.7,2358.5,3036.6,1573.4,61.8,0.0,7923.3,7861.5,54.6,68.9,167.29
7363,2022-11-03 18:00:00,-1845.9,2962.9,2152.6,2361.0,1367.2,53.9,0.0,7876.6,7822.7,51.3,58.0,161.62
7364,2022-11-03 19:00:00,-123.6,2964.1,1781.8,1472.6,888.6,60.1,0.0,7518.0,7457.9,46.2,44.1,145.44
7365,2022-11-03 20:00:00,532.8,2963.3,1296.0,842.2,516.0,59.8,0.0,7216.1,7156.3,38.7,30.5,127.29
7366,2022-11-03 21:00:00,818.1,2959.8,1296.7,604.2,394.4,50.3,0.0,6922.7,6872.4,36.8,28.2,128.79
7367,2022-11-03 22:00:00,1488.2,2962.2,1283.1,516.0,339.9,31.0,0.0,6799.2,6768.2,35.7,26.9,113.69
7368,2022-11-03 23:00:00,730.8,2963.7,1344.4,705.9,356.1,36.2,0.0,6720.8,6684.6,38.6,31.0,138.68
7369,2022-11-04 00:00:00,828.0,2962.6,1462.3,534.0,288.4,45.7,0.0,6457.9,6412.2,38.6,31.6,131.24
7370,2022-11-04 01:00:00,1088.5,2965.7,1409.6,454.1,279.5,28.2,0.0,6438.2,6410.0,36.8,29.4,129.45
7371,2022-11-04 02:00:00,1503.6,2966.4,1453.4,408.6,222.7,35.5,0.0,6555.5,6520.0,37.3,28.9,126.72
7372,2022-11-04 03:00:00,1147.1,2966.5,1492.2,403.7,272.4,40.7,0.0,6809.6,6768.9,37.4,28.4,126.6
7373,2022-11-04 04:00:00,601.0,2967.2,1515.1,625.0,418.5,37.9,0.0,6611.8,6573.9,39.1,32.9,137.45
7374,2022-11-04 05:00:00,-1040.3,2967.3,1775.6,1356.9,1095.7,26.3,0.0,6400.0,6373.7,43.7,49.4,166.02
7375,2022-11-04 06:00:00,-1764.4,2968.4,2307.3,2152.6,1398.3,25.9,0.0,6847.0,6821.1,50.7,65.5,199.16
7376,2022-11-04 07:00:00,-1448.6,2968.5,2511.3,2543.4,1192.0,29.1,26.5,7569.9,7514.2,55.1,67.5,214.24
7377,2022-11-04 08:00:00,-1092.8,2969.1,2086.6,2148.6,1092.4,25.7,398.2,7893.5,7469.7,53.4,59.0,212.45
7378,2022-11-04 09:00:00,-258.2,2967.3,1457.2,1578.2,920.7,24.2,490.2,7912.6,7398.2,47.7,44.9,206.96
7379,2022-11-04 10:00:00,460.9,2966.5,1438.8,1362.1,940.5,19.7,418.0,7965.7,7528.0,45.3,40.7,199.63
7380,2022-11-04 11:00:00,879.9,2965.7,1345.5,1086.3,427.4,20.1,313.7,8124.7,7790.9,44.9,34.0,197.7
7381,2022-11-04 12:00:00,1122.2,2964.8,1315.1,1127.7,447.2,20.0,177.5,7846.9,7649.4,43.6,33.6,193.79
7382,2022-11-04 13:00:00,12.6,2966.9,1260.1,1151.7,913.1,18.7,160.7,7728.9,7549.5,40.0,33.5,193.68
7383,2022-11-04 14:00:00,208.6,2965.2,1310.3,1073.0,951.6,12.3,123.1,7792.8,7657.4,39.1,32.3,204.01
7384,2022-11-04 15:00:00,-385.0,2966.4,1515.0,1359.9,1109.9,16.0,8.2,7598.6,7574.4,41.6,38.2,214.26
7385,2022-11-04 16:00:00,-1405.4,2967.5,2392.2,2084.6,1344.5,15.4,0.0,7596.8,7581.3,51.0,59.1,250.0
7386,2022-11-04 17:00:00,-2016.9,2967.5,2504.1,2260.4,1615.8,17.3,0.0,7925.8,7908.5,51.1,60.3,262.21
7387,2022-11-04 18:00:00,-182.5,2969.2,1996.4,1567.9,876.1,19.2,0.0,7940.0,7920.8,48.2,45.1,233.49
7388,2022-11-04 19:00:00,92.6,2970.7,1686.5,1071.6,575.5,23.3,0.0,7594.6,7571.3,44.0,36.6,204.07
7389,2022-11-04 20:00:00,332.0,2971.7,1507.8,689.6,449.5,19.7,0.0,7202.9,7183.2,39.3,30.8,182.23
7390,2022-11-04 21:00:00,416.5,2971.7,1532.1,583.2,510.5,17.1,0.0,6796.0,6778.8,38.0,31.4,172.75
7391,2022-11-04 22:00:00,592.8,2973.7,1507.9,382.3,451.3,13.5,0.0,6670.3,6656.9,35.7,28.5,169.0
7392,2022-11-04 23:00:00,1069.4,2973.2,1482.6,497.0,255.4,11.4,0.0,6501.4,6490.0,38.1,30.6,150.26
7393,2022-11-05 00:00:00,1256.6,2974.3,1497.1,377.8,286.4,13.1,0.0,6609.4,6596.3,36.7,28.6,145.19
7394,2022-11-05 01:00:00,1969.0,2973.2,1488.7,225.6,177.7,13.1,0.0,6625.6,6612.5,35.4,26.1,135.79
7395,2022-11-05 02:00:00,2185.2,2972.8,1527.4,191.5,173.8,13.0,0.0,6973.1,6960.1,35.5,24.8,130.08
7396,2022-11-05 03:00:00,1802.7,2972.4,1497.9,175.7,231.7,17.3,0.0,7086.1,7068.8,34.5,23.9,125.58
7397,2022-11-05 04:00:00,1540.9,2971.0,1530.9,234.2,292.1,20.8,0.0,6804.6,6783.9,35.4,26.2,128.02
7398,2022-11-05 05:00:00,1079.7,2973.4,1565.7,590.5,308.7,26.3,0.0,6685.7,6659.4,39.9,32.6,135.1
7399,2022-11-05 06:00:00,949.3,2973.0,1607.7,771.8,199.2,25.2,0.0,6475.8,6450.7,43.1,37.1,148.57
7400,2022-11-05 07:00:00,1135.3,2973.1,1438.0,836.4,241.3,21.4,5.1,6472.3,6445.8,41.7,35.5,157.47
7401,2022-11-05 08:00:00,1268.7,2972.3,1423.4,768.7,226.7,16.6,393.0,6738.8,6329.2,44.9,38.6,151.14
7402,2022-11-05 09:00:00,2122.9,2971.5,1444.8,666.3,157.3,14.6,771.8,6948.9,6162.5,48.1,41.7,141.62
7403,2022-11-05 10:00:00,2591.3,2970.8,1421.4,571.8,39.9,12.3,500.3,7512.8,7000.1,45.4,33.4,134.68
7404,2022-11-05 11:00:00,2782.2,2971.5,1449.6,335.8,155.7,12.1,1295.4,7895.9,6588.4,49.7,39.2,130.48
7405,2022-11-05 12:00:00,2841.6,2970.2,1449.2,303.2,157.6,12.0,1085.5,8158.0,7060.6,47.7,34.9,124.73
7406,2022-11-05 13:00:00,1910.2,2970.1,1413.8,253.5,219.9,9.7,667.6,8192.1,7514.8,42.4,28.6,123.19
7407,2022-11-05 14:00:00,1135.6,2971.7,1423.0,284.4,329.0,9.2,406.7,7325.4,6909.5,39.1,29.0,138.79
7408,2022-11-05 15:00:00,832.0,2970.8,1452.4,366.3,508.0,7.9,80.3,6888.7,6800.5,35.4,27.7,152.18
7409,2022-11-05 16:00:00,659.2,2973.5,1526.3,580.4,598.0,6.4,0.0,6901.3,6894.8,37.2,30.6,175.0
7410,2022-11-05 17:00:00,530.7,2974.6,1527.4,625.2,784.6,5.8,0.0,7080.7,7074.9,36.5,30.5,179.94
7411,2022-11-05 18:00:00,1105.3,2974.9,1511.1,561.2,485.6,4.2,0.0,7156.5,7152.3,37.5,29.0,171.42
7412,2022-11-05 19:00:00,1055.6,2975.3,1457.2,376.5,410.9,2.2,0.0,6985.4,6983.2,35.2,26.3,159.7
7413,2022-11-05 20:00:00,1841.3,2979.6,1429.2,318.1,204.0,0.7000000000000001,0.0,6743.1,6742.5,35.4,25.9,150.04
7414,2022-11-05 21:00:00,2330.0,2983.3,1411.6,472.4,67.4,1.4,0.0,7069.8,7068.4,38.2,26.7,150.21
7415,2022-11-05 22:00:00,2438.0,2981.8,1331.5,435.7,41.1,1.6,0.0,7324.3,7322.8,36.9,24.1,139.21
7416,2022-11-05 23:00:00,2355.7,2981.9,1376.6,374.5,43.4,3.9,0.0,7361.9,7358.0,36.7,23.8,122.52
7417,2022-11-06 00:00:00,2772.0,2981.1,1385.6,204.0,44.3,5.1,0.0,7224.5,7219.5,34.5,22.1,114.66
7418,2022-11-06 01:00:00,2698.5,2981.6,1372.4,218.4,38.5,5.0,0.0,7533.2,7528.3,34.6,21.2,100.99
7419,2022-11-06 02:00:00,2864.4,2981.0,1397.6,231.4,31.8,6.1,0.0,7525.8,7519.6,35.2,21.7,98.2
7420,2022-11-06 03:00:00,2771.6,2981.2,1387.6,269.5,41.0,5.9,0.0,7718.9,7713.1,35.5,21.5,85.41
7421,2022-11-06 04:00:00,2567.8,2980.6,1376.0,258.5,66.4,5.2,0.0,7552.7,7547.5,35.0,21.7,86.06
7422,2022-11-06 05:00:00,2694.5,2980.7,1367.8,266.6,55.5,7.8,0.0,7295.4,7287.6,35.1,22.5,99.94
7423,2022-11-06 06:00:00,2395.7,2980.2,1433.8,297.5,53.9,17.2,0.0,7320.3,7303.1,36.6,23.9,115.39
7424,2022-11-06 07:00:00,2612.7,2980.0,1381.2,255.8,38.5,18.9,23.9,7191.1,7148.3,35.8,23.4,109.86
7425,2022-11-06 08:00:00,2843.3,2980.1,1321.9,246.8,22.3,18.5,79.9,7534.5,7436.1,35.7,22.1,100.07
7426,2022-11-06 09:00:00,2985.3,2980.9,1360.0,248.8,20.0,25.4,105.8,7953.6,7822.4,36.7,21.9,93.51
7427,2022-11-06 10:00:00,3141.1,2979.2,1306.3,200.8,16.9,28.4,236.5,8083.0,7818.2,37.2,21.9,102.0
7428,2022-11-06 11:00:00,3193.4,2977.7,1346.8,189.1,14.7,39.0,315.3,8234.8,7880.5,38.7,23.0,99.95
7429,2022-11-06 12:00:00,3065.0,2976.6,1359.2,165.3,13.6,45.0,148.0,8310.0,8117.0,36.5,20.7,96.64
7430,2022-11-06 13:00:00,2800.6,2977.5,1374.8,211.0,14.0,44.3,80.4,8163.7,8039.0,36.4,21.0,95.61
7431,2022-11-06 14:00:00,2620.0,2976.1,1368.8,326.3,38.3,41.4,168.9,7804.5,7594.3,38.7,24.4,128.84
7432,2022-11-06 15:00:00,1780.4,2975.0,1455.0,457.9,66.3,52.5,22.9,7503.1,7427.7,39.5,26.5,138.69
7433,2022-11-06 16:00:00,1247.5,2974.0,1477.4,733.4,340.5,51.3,0.0,6839.3,6788.0,40.6,33.1,154.15
7434,2022-11-06 17:00:00,950.7,2973.4,1541.3,798.4,339.6,48.9,0.0,7215.5,7166.6,41.9,33.1,163.69
7435,2022-11-06 18:00:00,846.5,2973.3,1472.2,850.7,348.7,48.6,0.0,7161.1,7112.4,41.7,33.1,160.78
7436,2022-11-06 19:00:00,1196.9,2974.4,1429.0,669.3,206.2,49.4,0.0,6918.1,6868.7,40.3,31.0,157.8
7437,2022-11-06 20:00:00,1351.0,2973.8,1233.5,500.6,202.6,46.6,0.0,6859.8,6813.1,35.9,26.0,160.71
7438,2022-11-06 21:00:00,1142.7,2975.5,1276.1,524.4,292.4,45.9,0.0,6631.6,6585.8,36.1,27.8,147.65
7439,2022-11-06 22:00:00,1708.0,2972.1,1343.9,328.6,35.4,44.2,0.0,6460.7,6416.5,36.3,26.6,133.63
7440,2022-11-06 23:00:00,1425.1,2971.8,1323.6,305.9,214.3,42.5,0.0,6501.9,6459.4,34.4,25.7,110.38
7441,2022-11-07 00:00:00,1612.7,2974.5,1335.6,200.6,223.0,40.5,0.0,6377.2,6336.7,33.0,24.7,100.59
7442,2022-11-07 01:00:00,2046.0,2973.9,1336.0,185.7,85.2,37.3,0.0,6649.4,6612.1,33.8,23.4,112.88
7443,2022-11-07 02:00:00,2315.9,2973.3,1353.1,190.8,27.4,44.1,0.0,6729.4,6685.3,34.6,23.6,110.37
7444,2022-11-07 03:00:00,2526.9,2974.2,1382.2,223.4,23.7,47.4,0.0,6838.2,6790.8,35.5,24.2,119.69
7445,2022-11-07 04:00:00,2088.0,2972.8,1324.4,372.2,30.8,52.9,0.0,7042.4,6989.5,36.8,24.8,134.02
7446,2022-11-07 05:00:00,1796.5,2974.1,1280.3,452.5,260.2,49.1,0.0,6936.3,6887.2,35.5,25.7,164.91
7447,2022-11-07 06:00:00,1193.1,2976.3,1179.3,699.1,430.3,42.4,0.5,7356.4,7313.5,36.1,26.1,183.96
7448,2022-11-07 07:00:00,969.0,2979.1,1374.6,800.3,596.8,42.5,147.5,7796.6,7606.6,39.8,30.3,185.01
7449,2022-11-07 08:00:00,1322.3,2981.8,1364.2,347.1,369.7,35.0,447.9,7998.3,7515.4,39.6,27.4,174.85
7450,2022-11-07 09:00:00,1809.1,2973.5,1299.1,426.6,175.8,27.2,714.9,7712.7,6970.7,43.9,32.0,161.21
7451,2022-11-07 10:00:00,2057.7,2968.0,1225.9,372.4,193.3,30.2,1108.4,7716.4,6577.8,46.4,35.5,160.37
7452,2022-11-07 11:00:00,2084.1,2963.4,1243.3,373.4,147.4,30.7,1329.5,8179.4,6819.1,48.9,36.4,150.62
7453,2022-11-07 12:00:00,2104.0,2960.2,1192.1,609.3,131.4,24.3,1143.9,8050.2,6882.1,49.0,36.9,154.59
7454,2022-11-07 13:00:00,1838.2,2957.3,1171.3,613.6,145.6,14.2,835.9,8172.8,7322.7,45.9,32.2,159.7
7455,2022-11-07 14:00:00,1381.6,2954.9,1287.5,846.1,284.9,9.5,525.8,7866.6,7331.4,45.2,33.9,180.03
7456,2022-11-07 15:00:00,656.2,2956.2,1172.9,843.3,483.1,8.9,106.8,7593.0,7477.2,38.3,28.1,185.31
7457,2022-11-07 16:00:00,142.6,2959.1,1224.9,1086.4,1013.0,6.2,1.0,7549.0,7541.8,36.9,30.7,187.9
7458,2022-11-07 17:00:00,-915.5,2963.8,1230.9,1568.2,1413.7,4.3,0.0,7974.3,7970.0,39.0,35.2,190.65
7459,2022-11-07 18:00:00,256.5,2973.2,1272.1,1268.3,927.3,8.1,0.0,8111.3,8103.2,39.5,31.4,183.67
7460,2022-11-07 19:00:00,1428.4,2977.1,1273.1,695.8,466.6,14.7,0.0,7719.9,7705.2,36.5,25.7,180.66
7461,2022-11-07 20:00:00,1235.0,2971.3,1252.9,426.8,361.6,21.5,0.0,7479.8,7458.3,33.8,22.7,180.35
7462,2022-11-07 21:00:00,1184.7,2973.7,1239.1,318.5,386.3,27.1,0.0,7112.5,7085.4,32.0,22.3,168.66
7463,2022-11-07 22:00:00,1785.7,2977.2,1239.1,297.8,254.0,41.1,0.0,6945.6,6904.4,32.8,22.7,152.43
7464,2022-11-07 23:00:00,2167.3,2974.4,1131.2,197.4,171.0,50.4,0.0,6716.5,6666.1,30.5,20.5,147.73
7465,2022-11-08 00:00:00,2526.7,2974.9,1126.8,202.6,65.2,57.1,0.0,6909.5,6852.4,31.3,20.1,147.09
7466,2022-11-08 01:00:00,2489.0,2976.4,1226.9,185.4,42.5,56.9,0.0,7228.3,7171.4,32.7,20.3,142.98
7467,2022-11-08 02:00:00,2385.0,2980.0,1166.4,183.4,58.6,58.5,0.0,7123.3,7064.8,31.7,19.8,143.08
7468,2022-11-08 03:00:00,2263.3,2980.1,1152.9,238.9,81.1,56.4,0.0,7090.1,7033.6,32.1,20.4,142.78
7469,2022-11-08 04:00:00,1869.9,2990.9,1226.7,338.9,168.7,51.5,0.0,7040.7,6989.2,33.9,23.0,147.59
7470,2022-11-08 05:00:00,1763.5,2989.1,1242.9,341.5,346.2,51.8,0.0,6890.5,6838.6,32.9,23.7,153.87
7471,2022-11-08 06:00:00,1374.4,2988.4,1203.1,711.9,628.1,54.3,0.0,7385.1,7330.7,35.3,26.7,175.52
7472,2022-11-08 07:00:00,932.5,2991.3,1242.9,1117.1,829.3,53.5,56.5,7902.1,7792.1,39.3,31.3,172.66
7473,2022-11-08 08:00:00,1158.6,2991.5,1164.4,649.4,684.3,53.4,49.9,8098.7,7995.4,34.3,23.7,171.0
7474,2022-11-08 09:00:00,2058.1,2986.6,1118.4,569.2,305.0,56.5,125.1,7971.7,7790.1,36.2,23.4,156.68
7475,2022-11-08 10:00:00,2044.3,2985.0,1130.8,413.2,285.4,37.0,627.9,8087.6,7422.6,40.3,27.3,164.9
7476,2022-11-08 11:00:00,2014.8,2800.7,1110.2,690.7,188.8,21.7,1240.6,7989.7,6727.5,50.6,38.3,151.38
7477,2022-11-08 12:00:00,1944.2,2977.5,1127.6,413.3,203.6,15.9,1042.2,7620.0,6561.8,45.0,34.1,152.67
7478,2022-11-08 13:00:00,2216.1,2972.4,969.4,316.8,274.2,17.9,741.8,7618.7,6859.0,38.7,26.9,167.99
7479,2022-11-08 14:00:00,1540.8,2966.7,951.3,476.4,475.6,18.0,452.0,7806.7,7336.8,35.5,24.3,176.46
7480,2022-11-08 15:00:00,820.8,2965.0,992.6,698.4,918.3,33.1,128.2,7546.2,7384.9,32.3,24.5,178.31
7481,2022-11-08 16:00:00,-37.2,2966.8,1164.5,1747.5,1236.6,37.7,0.0,7646.2,7608.5,41.2,38.6,175.9
7482,2022-11-08 17:00:00,199.5,2969.5,1236.9,1274.4,1424.5,53.3,0.0,8009.1,7955.8,36.9,32.0,175.03
7483,2022-11-08 18:00:00,463.5,2972.7,1234.5,777.3,1007.9,53.3,0.0,8087.9,8034.6,34.2,25.5,171.05
7484,2022-11-08 19:00:00,1529.4,2974.1,1105.0,309.9,374.5,53.8,0.0,7728.9,7675.1,30.5,19.0,166.87
7485,2022-11-08 20:00:00,1840.9,2968.5,1106.0,281.5,209.2,54.4,0.0,7324.6,7270.2,31.2,19.7,160.07
7486,2022-11-08 21:00:00,1559.1,2970.1,1069.8,278.9,247.7,55.7,0.0,7254.6,7199.0,30.4,19.4,148.97
7487,2022-11-08 22:00:00,2133.0,2973.4,1090.6,193.1,150.2,58.1,0.0,6968.8,6910.7,30.0,19.3,146.36
7488,2022-11-08 23:00:00,1741.0,2980.3,1134.8,239.0,231.7,56.4,0.0,7064.6,7008.2,30.8,20.2,154.35
7489,2022-11-09 00:00:00,1755.0,2978.6,1079.0,239.5,164.0,56.8,0.0,6797.0,6740.2,30.4,20.2,152.68
7490,2022-11-09 01:00:00,1563.0,2973.3,1113.2,249.4,203.5,57.4,0.0,6652.7,6595.4,30.9,21.3,153.52
7491,2022-11-09 02:00:00,1937.2,2973.4,1117.3,230.4,50.2,53.2,0.0,6556.3,6503.1,31.7,21.4,146.12
7492,2022-11-09 03:00:00,1588.1,2972.3,1098.2,263.0,73.8,49.5,0.0,6619.6,6570.2,31.7,21.3,155.15
7493,2022-11-09 04:00:00,1406.7,2973.9,1076.0,330.9,190.9,47.4,0.0,6388.7,6341.3,31.5,22.8,170.49
7494,2022-11-09 05:00:00,630.5,2972.4,1083.0,589.8,768.8,44.2,0.0,6606.4,6562.3,31.5,26.0,180.04
7495,2022-11-09 06:00:00,-184.1,2971.8,1088.2,935.9,1358.9,33.7,0.0,7072.9,7039.2,32.2,29.1,184.13
7496,2022-11-09 07:00:00,-477.0,2971.2,1165.6,1581.2,1411.2,32.7,0.0,7855.0,7822.3,38.8,35.4,194.2
7497,2022-11-09 08:00:00,-161.2,2969.7,1207.5,1336.2,1260.2,23.9,8.7,8204.8,8172.1,37.9,31.4,182.84
7498,2022-11-09 09:00:00,-12.8,2966.6,1210.7,1435.5,1283.4,23.9,73.8,8167.4,8069.7,39.2,33.6,180.06
7499,2022-11-09 10:00:00,348.1,2967.9,1048.4,1339.3,1250.6,25.4,156.1,8298.4,8116.8,37.9,31.0,185.72
7500,2022-11-09 11:00:00,-72.6,2966.4,1090.0,1056.5,1462.0,29.2,297.0,8486.2,8159.9,35.8,29.1,183.26
7501,2022-11-09 12:00:00,30.9,2964.3,1070.0,1805.5,1212.8,30.8,119.0,8125.4,7975.6,42.0,37.2,185.86
7502,2022-11-09 13:00:00,-783.0,2962.8,1185.5,1956.1,1428.3,27.8,69.8,8141.5,8043.9,42.5,39.8,185.58
7503,2022-11-09 14:00:00,-593.0,2961.2,1163.7,2032.8,1271.6,18.5,1.0,8122.1,8102.5,43.2,39.6,183.63
7504,2022-11-09 15:00:00,-63.1,2962.6,1084.0,1640.3,1178.4,7.7,0.0,8123.6,8115.9,39.8,33.6,184.86
7505,2022-11-09 16:00:00,-1738.1,2960.5,1308.4,3006.2,1744.0,11.8,0.0,8211.5,8199.8,47.9,52.7,210.6
7506,2022-11-09 17:00:00,-1860.2,2962.5,1120.1,3167.8,1681.0,9.4,0.0,8301.7,8292.3,48.1,51.8,211.92
7507,2022-11-09 18:00:00,-908.3,2960.9,1068.2,2377.7,980.8,11.9,0.0,8233.9,8222.0,46.7,42.0,207.01
7508,2022-11-09 19:00:00,405.6,2959.6,1061.0,1551.7,618.2,13.3,0.0,7829.6,7816.2,42.3,33.5,186.87
